base	index	text
0x87800	128	「神様はよっぽど大きな事が| おこらない限り千年でも| 二千年でもじっとしておられる。@ それを動かすのが我らの| 祈りじゃ! つべこべいわず、| 手をあわせろ!」
0x87800	129	「わ…わかったよ」
0x87800	130	「よし、なんとかなりましたね!」
0x87800	131	(まてよ…)
0x87800	132	「し、しまった!」
0x87800	133	「どうしたんですか、| 父さん!?」
0x87800	134	「今になって思い出したが…| 牛鬼にはある恐ろしい能力が| あるんじゃ!」
0x87800	135	「恐ろしい…能力?」
0x87800	136	「牛鬼を倒した者も…| 牛鬼になってしまうんじゃ!」
0x87800	137	「な…なんですって!?」
0x87800	138	「なんじゃ!?| うおおおお~~~~~~!!」
0x87800	139	「なんじゃ!? うわあ~!」
0x87800	140	「きゃっ! 何なの!?| いやああああああああ~!」
0x87800	141	「うわ!| なんでごわすか~~!?」
0x87800	142	「ぬ、ぬりかべ~~!!」
0x87800	143	「な、なんだいこれ!?| うわあ~~~~~~~!!」
0x87800	144	「何? 何!? うわああ~~!」
0x87800	145	「うわああああ!」
0x87800	146	「げげげ! なんだよ、これ!| や、やめろ~~~~~~~~!」
0x87800	147	「な、なんだ!?| や、やめてくれ~~~~!!」
0x87800	148	「え? え!?| な、なんだ~~~~~!!」
0x87800	149	「何だ!?| や、やめろ~~~~~~!!」
0x87800	150	「なんだ!? やめろ!| 俺様の身体にはいってくるな!| うぎゃあ~~~~~~~~!!」
0x87800	151	「うぬ! い、いかん…| うおおおおおおお~~~~!」
0x87800	152	「こ…これは!?」
0x87800	153	「グオオオオオオオ~!」
0x87800	154	「そんな…本当に牛鬼に| なってしまうなんて!?」
0x87800	155	「こんな大事な事を| 忘れておったとは…」
0x87800	156	「父さん…このままじゃ| 牛鬼を倒せませんよ!| 一体どうすれば…」
0x87800	157	「ううむ…」@(これは…あのお方の| 登場を待つ他あるまい…)@「鬼太郎…勝機は必ず訪れる。| 今は時間をかせぐんじゃ!」
0x87800	158	「は…はい」
0x87800	159	「よし、なんとかなりましたね!」
0x87800	160	(まてよ…)
0x87800	161	「し、しまった!」
0x87800	162	「どうしたんですか、| 父さん!?」
0x87800	163	「今になって思い出したが…| 牛鬼にはある恐ろしい能力が| あるんじゃ!」
0x87800	164	「恐ろしい…能力?」
0x87800	165	「牛鬼を倒した者も…| 牛鬼になってしまうんじゃ!」
0x87800	166	「な…なんですって!?」
0x87800	167	「こ…これは!?| う…うわあ~~!」
0x87800	168	「き…鬼太郎!| うわぁっ!」
0x87800	169	(い、いかん。| 一旦どこかに騫難せんと!)
0x87800	170	「グオオオオオオオ~!」
0x87800	171	「とほほ…鬼太郎が牛鬼に!| こんな大事な事を| 忘れておったとは…」@(…このままじゃ| 牛鬼を倒すことはできん!| ううむ…@ これは…あのお方の| 登場を待つ他あるまい…)@「鬼太郎…すまん。| 必ず元の姿に戻してやるから| 今は耐えてくれ!」
0x87800	172	「あいたた…ひどい目にあった!」
0x87800	173	「鬼太郎。元に戻れたか!」
0x87800	174	「あ、父さん!| すいません。僕が油断した| ばかりに…」
0x87800	175	「そんな事はいい、| 今は牛鬼の奴をなんとか| する事を考えるんじゃ!」
0x87800	176	「も…元にもどれたのか?| やれやれじゃ…」
0x87800	177	「やれやれ…ひ、ひどい目に| あったぞい!」
0x87800	178	「うう…あれ?| アタイ…何してたの?」
0x87800	179	「ううう…も、元のおいどんに| 戻れたでごわすか?」
0x87800	180	「ぬりか…べ…」
0x87800	181	「な、何が…おきたんだい?」
0x87800	182	「いたたたた…| あれ? オイラ何を…?」
0x87800	183	「ぐう…ひどい目にあった…」
0x87800	184	「や、やっと元にもどれた…」
0x87800	185	「も、もとに戻れたのか?| ひえ~~! 助かったぜ!」
0x87800	186	「あれ? ここは…?| たしか…牛鬼と戦ってて…| それで…どうしたんだっけ?」 
0x87800	187	「ぐ…ひ、ひでえ目にあったぜ…」
0x87800	188	「ぐぐぐ……あれ?| 俺は…なにを…?」
0x87800	189	「ぬう…不覚をとったわ…」
0x87800	190	「元に戻れたか……| だが相当疲勞しておる様じゃな。| 手当してやらんと…」
0x87800	191	「なんじゃ!?| うおおおお~~~~~~!!」
0x87800	192	「なんじゃ!? うわあ~!」
0x87800	193	「きゃっ! 何なの!?| いやああああああああ~!」
0x87800	194	「うわ!| なんでごわすか~~!?」
0x87800	195	「ぬ、ぬりかべ~~!!」
0x87800	196	「な、なんだいこれ!?| うわあ~~~~~~~!!」
0x87800	197	「何? 何!? うわああ~~!」
0x87800	198	「うわああああ!」
0x87800	199	「げげげ! なんだよ、これ!| や、やめろ~~~~~~~~!」
0x87800	200	「な、なんだ!?| や、やめてくれ~~~~!!」
0x87800	201	「え? え!?| な、なんだ~~~~~!!」
0x87800	202	「何だ!?| や、やめろ~~~~~~!!」
0x87800	203	「なんだ!? やめろ!| 俺様の身体にはいってくるな!| うぎゃあ~~~~~~~~!!」
0x87800	204	「うぬ! い、いかん…| うおおおおおおお~~~~!」
0x87800	205	「いかん、またじゃ!」
0x87800	206	「何度やっても同じですね。| 一体どうすればいいんだ…」
0x87800	207	「も…元にもどれたのか?| やれやれじゃ…」
0x87800	208	「やれやれ…ひ、ひどい目に| あったぞい!」
0x87800	209	「うう…あれ?| アタイ…何してたの?」
0x87800	210	「ううう…も、元のおいどんに| 戻れたでごわすか?」
0x87800	211	「ぬりか…べ…」
0x87800	212	「な、何が…おきたんだい?」
0x87800	213	「いたたたた…| あれ? オイラ何を…?」
0x87800	214	「ぐう…ひどい目にあった…」
0x87800	215	「や、やっと元にもどれた…」
0x87800	216	「も、もとに戻れたのか?| ひえ~~! 助かったぜ!」
0x87800	217	「あれ? ここは…?| たしか…牛鬼と戦ってて…| それで…どうしたんだっけ?」
0x87800	218	「ぐ…ひ、ひでえ目にあったぜ…」
0x87800	219	「ぐぐぐ……あれ?| 俺は…なにを…?」
0x87800	220	「ぬう…不覚をとったわ…」
0x87800	221	「いかん、またじゃ!」
0x87800	222	「こ…これは!?| う…うわあ~~!」
0x87800	223	「き…鬼太郎!| うわぁっ!」
0x87800	224	(い、いかん。| 一旦どこかに騫難せんと!)
0x87800	225	「とほほ…鬼太郎が牛鬼に…」@(これは…やはりあのお方の| 登場を待つ他あるまい…)@「鬼太郎…すまん。| 必ず元の姿に戻してやるから| 今は耐えてくれ!」
0x87800	226	「とほほ…| 鬼太郎が敗れたか!」
0x87800	227	「ここまでじゃな…」
0x87800	228	(むう…鬼太郎を| たすけられる仲間は| みんなやられてしもうたか!?)@「こ、ここまでか…」
0x87800	229	「か…迦楼羅様~~!| お…お助けを~~!」
0x87800	230	「ちぇ!| 言わんこっちゃねえ!」
0x87800	231	「もうダメじゃ…仕方がない、| みんな逃げるんじゃ!| 迦楼羅様…信じておりますぞ!」
0x87800	232	「…ウガアア!」
0x87800	233	「い、いかん! このまま奴に| 好き放題暴れさせていては| 被害が広がってしまう!@ なんとかして奴を| とめなくては…!」
0x87800	234	「グオオオオオ~!」
0x87800	235	「牛鬼の奴、ワシらの攻撃が| こたえたようじゃな。| もう家は狙わんじゃろう!」
0x87800	236	「! あれは…」
0x87800	237	「ふむ。やはり牛鬼か…| どこの誰が封鰯を解いたのか| 知らぬが、また封じてくれよう」
0x87800	238	「あ、あれは迦楼羅様!」
0x87800	239	「じゃあ…この方が…」
0x87800	240	「うむ、あの方が| 天地劍造を手伝った神様…| 迦楼羅様じゃ!」
0x87800	241	「ワシは神ではない。| 千手観音をまもった二十八部衆の| ひとりだ。@ 八万年前にヤツを封鰯したのだが| 何故、今になって封鰯が| 解けたのか…」
0x87800	242	「は、八万年?!」
0x87800	243	「申し訳ありません。| 悪企みを考える愚かな| 妖怪の仕業なのです…」
0x87800	244	「ともかく、牛鬼は危険な妖怪。| ワシも手伝おう」
0x87800	245	「ありがたい!| 神様が味方になれば| 百人力じゃ!」
0x87800	246	(だから違うと言っておろうに…)@「まぁ、よい。お前達妖怪の仲間が| この失態を招いたのなら、| お前達が脊任をとれ」
0x87800	247	「ど…どうすれば| よろしいのですか?」
0x87800	248	「簡単だ、牛鬼の奴を倒せ。| そうすれば奴は自分を倒した| 相手に取りつこうとする筈だ。@ ワシはその時に| 奴を捕らえて封じる| …わかったな?」
0x87800	249	「はは…そのように| いたします」
0x87800	250	「うむ…また会おう」
0x87800	251	「よし、これで安心じゃ。| とりあえず牛鬼を| 倒すんじゃ!」
0x87800	252	「はい!」
0x87800	253	「! あれは…」
0x87800	254	「ふむ。やはり牛鬼か…| どこの誰が封鰯を解いたのか| 知らぬが、また封じてくれよう」
0x87800	255	「か…迦楼羅様!?@ あなた様が…| 天地劍造を手伝った神様…| あの迦楼羅様なのですか!?」
0x87800	256	「ワシは神ではない。| 千手観音をまもった二十八部衆の| ひとりだ。@ 八万年前にヤツを封鰯したのだが| 何故、今になって封鰯が| 解けたのか…」
0x87800	257	「申し訳ありません。| 悪企みを考える愚かな| 妖怪の仕業なのです…」
0x87800	258	「ともかく、牛鬼は危険な妖怪。| ワシも手伝おう」
0x87800	259	「ありがたい!| 神様が味方になれば| 百人力じゃ!」
0x87800	260	(だから違うと言っておろうに…)@「まぁ、よい。お前達妖怪の仲間が| この失態を招いたのなら、| お前達が脊任をとれ」
0x87800	261	「ど…どうすれば| よろしいのですか?」
0x87800	262	「簡単だ、牛鬼の奴を倒せ。| そうすれば奴は自分を倒した| 相手に取りつこうとする筈だ。@ ワシはその時に| 奴を捕らえて封じる| …わかったな?」
0x87800	263	「はは…そのように| いたします」
0x87800	264	「うむ…また会おう」
0x87800	265	「よし、これで安心じゃ。| とりあえず牛鬼を| 倒すんじゃ!」
0x87800	266	「グギギギギ…」
0x87800	267	「まだ仲間が隠れておったのか!?| ヴォジャーイの奴め、| 手こずらせてくれるわい!」
0x87800	268	(牛鬼の奴、| 体力を回復しおったな?| さすがすごい生傘力じゃ。@ だが、今ので奴も限界じゃろう。| 次こそは奴を倒せる筈じゃ)
0x87800	269	「まだ仲間が隠れておったのか!?| ヴォジャーイの奴め、| 手こずらせてくれるわい!」
0x87800	270	「ウガ? ウガアアアアア!!」
0x87800	271	「く…こっちの言うことを| まるで聞いてくれそうに| ないのう…」
0x87800	272	「あいたた…ひどい目にあった!」
0x87800	273	「鬼太郎、大丈夫か?」
0x87800	274	「……は、はい。なんとか。| あっ! 牛鬼は!?」
0x87800	275	「大丈夫じゃ、迦楼羅様が| なんとかしてくださる」
0x87800	276	「そこのもの、どくがよい!」
0x87800	277	「それ!」
0x87800	278	「よし、これでよい」
0x87800	279	「迦楼羅様…それが?」
0x87800	280	「うむ。牛鬼の正体は| この人魂のような気体だ。@ これは細胞を変化させる〝生きた| 気体"の様なもの。これに寄生| されると姿までも牛鬼になる。@ こいつはこうして| 次々宿主を変え、長年| 生き続けてきたのだ」
0x87800	281	「迦楼羅様…| そいつをどうする| おつもりですか?」
0x87800	282	「穴を掘って、地下深くに| 再び封鰯する。それしか| 牛鬼を封じる方法はない」
0x87800	283	「……………迦楼羅様、| そいつを…元の身体に戻して| やってもらえませんか?」
0x87800	284	「なんじゃと?」
0x87800	285	「これ! 何を言っておる!| せっかく迦楼羅様が捕まえて| 下さったんじゃぞ? それを…」
0x87800	286	「何か…考えがあるようだな」
0x87800	287	「牛鬼になっている間に| 彼を説得してみたんです。@ 乱暴ものですが、| 決して話がわからない奴じゃ| なさそうでした。@ 彼の面倒は僕がみます。| …許してやってもらえませんか?」
0x87800	288	「……いいだろう」
0x87800	289	「有り難うございます!」
0x87800	290	「我が力でこ奴の身体を縮め、| 力を弱めるが構わぬな?@ 倒した相手に| 乗り移る能力を封じる為だ」
0x87800	291	「はい!」
0x87800	292	「このような処置は所詮| 一時しのぎ。@ お前を信じたからこそ| 危険としりつつ見逃すのだ。| その意味…忘れるな…」
0x87800	293	「もちろんです!| 感謝します、迦楼羅様!」
0x87800	294	 |〈牛鬼が仲間になった!〉
0x87800	295	「も…元にもどれたのか?| やれやれじゃ…」
0x87800	296	「やれやれ…ひ、ひどい目に| あったぞい!」
0x87800	297	「うう…あれ?| アタイ…何してたの?」
0x87800	298	「ううう…も、元のおいどんに| 戻れたでごわすか?」
0x87800	299	「ぬりか…べ…」
0x87800	300	「な、何が…おきたんだい?」
0x87800	301	「いたたたた…| あれ? オイラ何を…?」
0x87800	302	「ぐう…ひどい目にあった…」
0x87800	303	「や、やっと元にもどれた…」
0x87800	304	「も、もとに戻れたのか?| ひえ~~! 助かったぜ!」
0x87800	305	「あれ? ここは…?| たしか…牛鬼と戦ってて…| それで…どうしたんだっけ?」 
0x87800	306	「ぐ…ひ、ひでえ目にあったぜ…」
0x87800	307	「ぐぐぐ……あれ?| 俺は…なにを…?」
0x87800	308	「ぬう…不覚をとったわ…」
0x87800	309	「なんとか無事の様じゃな…」
0x87800	310	「そこのもの、どくがよい!」
0x87800	311	「それ!」
0x87800	312	「よし、これでよい」
0x87800	313	「迦楼羅様…それが?」
0x87800	314	「うむ。牛鬼の正体は| この人魂のような気体だ。@ これは細胞を変化させる〝生きた| 気体"の様なもの。これに寄生| されると姿までも牛鬼になる。@ こいつはこうして| 次々宿主を変え、長年| 生き続けてきたのだ」
0x87800	315	「迦楼羅様…| そいつをどうする| おつもりですか?」
0x87800	316	「穴を掘って、地下深くに| 再び封鰯する。それしか| 牛鬼を封じる方法はない」
0x87800	317	「やれやれ…| これで一安心じゃな」
0x87800	318	「急いで穴を掘りましょう」
0x87800	319	「うむ、頼むぞ」
0x87800	1024	開癸中
0x8c000	0	「おお…速い速い!」
0x8c000	1	「それに、楽チンよね!」
0x8c000	2	「しばらく自分の足で歩いた| おかげで、余計にこいつの| ありがたみがわかるわい!」
0x8c000	3	「あれ…?| この辺りの森は…」
0x8c000	4	「なんだか…見覚えの| ある地形じゃのう?」
0x8c000	5	「この辺りは漬け物妖怪| 〝ほうこう"と| 戦ったところでごわす」
0x8c000	6	「おお、言われてみれば| 確かに!」
0x8c000	7	「〝ほうこう"か…あいつ、| 韓国で別れたけど| 元気にしてるかな…?」
0x8c000	8	「~~~~~~~~!!」
0x8c000	9	「ん?」
0x8c000	10	「どうした、鬼太郎?」
0x8c000	11	「気のせいかな…?| 今、なんだか悲嶋のような| 声が聞こえた気がして…」
0x8c000	12	「何じゃと!?」
0x8c000	13	「どらどら…?」
0x8c000	14	「…………………」
0x8c000	15	「………………………」
0x8c000	16	「………………………………| 何にも…聞こえないわよ?」
0x8c000	17	「おかしいな…| 空耳かな?」
0x8c000	18	「ブヒ~~~~~~~~!!」
0x8c000	19	「!? 父さん!」
0x8c000	20	「ああ、聞こえたな…」
0x8c000	21	「丁度ワシらが進んどる| 方向からの様じゃな」
0x8c000	22	「どうするでごわす?」
0x8c000	23	「今は急がねばいかん時じゃ。| しかし、今の悲嶋も気になる」
0x8c000	24	「そうですね…| やっぱり…放っておけませんよ。| 降りて様子を見てみましょう」
0x8c000	25	「うむ。ではそうするかのう」
0x8c000	26	「カラス達よ、| ワシらを降ろしてくれんか」
0x8c000	27	「カ~~~~~~!!」
0x8c000	28	「猫餅…魔女達にやられた| 彼らの傷の様子はどうだい?」
0x8c000	29	「危なかったわ…普通なら| 死んでる所よ!@ でも、手当が早かったから| 今はもう大丈夫。@ なんか…鬼太郎に話が| あるみたいよ」
0x8c000	30	「僕に? わかった」
0x8c000	31	「助かったよ」
0x8c000	32	「キミ達はどうしてここに?」
0x8c000	33	「ああ…あの後、| オオカミ男の奴が来てね。@ しばらくあの洞窟で| 手伝いをさせられて| いたんだが…@ 突然作業を打ち切られて| ここへつれて来られたんだ。| その後は…見ての通りさ」
0x8c000	34	「そうか…大変だったんだな」
0x8c000	35	「ああ、けど助かったぜ」
0x8c000	36	「そういえば…君達はゴルゴーン| とかいう妖怪に、仲間を人質に| 取られてたんだよね?」
0x8c000	37	「そ、そうだった! いけねえ…| 俺達がこんな有様じゃ…@ 掴まってる仲間達も| どうなってるのか| わかったもんじゃねえ!@ 悪いな鬼太郎。こんなとこで| 話してる場合じゃねえや。| すぐに助けにいかねえと…」
0x8c000	38	「大丈夫さ。君達の言う| ゴルゴーン…つまりゴーゴンなら| 僕達がさっき倒したよ。@ 君達の仲間も今頃| 脱出してると思う」
0x8c000	39	「そ…そうか、| 何から何まで| すまない鬼太郎!」
0x8c000	40	「偶然さ…でも、| 役に立てたんなら| うれしいよ」
0x8c000	41	「鬼太郎…お前にはかなわねえよ…| よし、決めた!| 俺はお前達の仲間になるぜ!」
0x8c000	42	「…一緒に戦って| くれるのか?」
0x8c000	43	「ああ…助けられて| ばっかりじゃ| 格好つかねえしな!」
0x8c000	44	「そうか、| ありがとうカタキラウワ」
0x8c000	45	 |〈カタキラウワが仲間になった!〉
0x8c000	46	「じゃあ、| 俺は仲間達と合流するから| これで失礼するぜ」
0x8c000	47	「ああ…気をつけてな」
0x8c000	48	「お前達もな! あばよ!」
0x8c000	49	「鬼太郎…すまねえ」
0x8c000	50	「カタキラウワ…だったな?| どうしてあいつらに| 襲われていたんだ?@ 君達はオオカミ男達と| 組んでいたんじゃ| なかったのか?」
0x8c000	51	「………………すまねえ、鬼太郎。| 助けてもらったのに何だが…@ まだお前達に| 詳しい事を話す気には| なれないんだ…」
0x8c000	52	「な、なんですって!」
0x8c000	53	「ま、まあまあ猫餅…」
0x8c000	54	「鬼太郎はね! 急いで京都に| 行かなきゃいけないのに、| あんた達の悲嶋を聞き| つけて…@ 罠を覚梧で助けに来たのよ!| それを…| それなのに!」
0x8c000	55	「いいんだ、猫餅」
0x8c000	56	「だって!」
0x8c000	57	「別に…お礼が言って欲しくて| ここに来たワケじゃない。| 彼らには彼らの事情があるんだ」
0x8c000	58	「そりゃ…そうかも| しれないけど…」
0x8c000	59	「…悪いな。| 俺達は失礼させてもらう」
0x8c000	60	「ああ、気をつけて」
0x8c000	61	「ああ…鬼太郎…お前もな」
0x8c000	62	「あんた…鬼太郎だよな?| うわさはかねがね| 聞いてるぜ」
0x8c000	63	「君達は…いったい?| たしか、カタキラウワとか| 呼ばれてたけど…」
0x8c000	64	「カタキラウワといえば| おいどんと同じ| 鹿児島の妖怪でごわす!」
0x8c000	65	「なんだ…日本の妖怪なのね?」
0x8c000	66	「ああ、その通りだ。| あいつらに捕まって| 言うことを聞かされていたんだ。@ お前達のおかげで助かったぜ」
0x8c000	67	「悲嶋が聞こえたから助けに| 来たんだ。なんとか助ける事が| できて良かったよ」
0x8c000	68	「悪いけど…仲間と合流しなきゃ| いけないんだ、礼はいずれ改めて| する。今日の所は失礼するぜ」
0x8c000	69	「ああ、気をつけて!」
0x8c000	70	「ああ、あんたらもな」
0x8c000	71	「さて、ここでの用事は| 済んだようじゃな」
0x8c000	72	「鬼太郎、出癸しましょ」
0x8c000	73	「…鬼太郎。次は| いよいよ京都じゃぞ」
0x8c000	74	「ええ、父さん」@(ようやくここまで来たか…| 京都には〝悪魔"が| 待っているって言っていたな…@ 〝悪魔"か…| どんな奴なんだろう?)
0x8c000	75	「ひっひっひ…こいつが| カタキラウワって奴かい?@ 随分丸っこくて| 可愛いじゃないか。@ こんなに可愛いのに…| 殺しちゃうなんて| 勿体ないねえ…」
0x8c000	76	「ブヒ~~~~!| な…何をする気だ!」
0x8c000	77	「ここでお前達の生き血を| 全~部救いてやるのさ!」
0x8c000	78	「な…なんだって?| や、やめてくれ~~!!」
0x8c000	79	「あんた達が思ったより使えない| 連中だからいけないんだよ。@ そのお前達の血を…せめて| ブエル様が悪魔を呼び出す時の| 足しにしてやろうってんだ。@ 名養な事じゃないか、ええ?」
0x8c000	80	「他の連中はどうしたんだ?」
0x8c000	81	「薬で眠らせてあるよ。@ 本当はあんたらも| 眠らせてから血を救きゃあ| 抵抗もされずに楽なんだが…@ それじゃあ面当く| ないからね…」
0x8c000	82	「な…なんだって!?| こ…この、人でなし!| 悪魔~~~!!」
0x8c000	83	「ヒッヒッヒ! 悪魔じゃないよ!| あたしは〝魔女"!| お間違えでないよ!@ …さ、恐怖心が高まった所で| そろそろいくかね…| 採血タ~~イム!」
0x8c000	84	「ブヒ~~~~!!」
0x8c000	85	「待て!」
0x8c000	86	「な…なんだい?」
0x8c000	87	「その妖怪を放すんだ!」
0x8c000	88	「あ…あんたは!?」
0x8c000	89	「き…鬼太郎!?| どうしてここに!?」
0x8c000	90	「ふふん! 鬼太郎はね…困って| いる人の所になら、どこへだって| 飛んで来るんだから!」
0x8c000	91	「なんだと!?| …そうなのか?」
0x8c000	92	「え? あ、ああ…まあね」@(本当は…タダの偶然なんだけど…)
0x8c000	93	「とにかくチャンスだ…にげろ!」
0x8c000	94	「あ、お待ち!| お前達を逃がすとロンロン様に| 怒られちまうんだよ!@ みんな、そいつらを逃がすな!| いるのは血だけだから…| 死んだってかまわないからね!」
0x8c000	95	「ひい! あ、あんたら…| すまないが俺達を助けてくれ!」
0x8c000	96	「わかった、さあ早く| こっちに来るんだ!」
0x8c000	97	「ありがてえ…」
0x8c000	98	「彼らの血を救こうとして| いたって事は…@ まだ京都では悪魔召喚は| 行われていないんだな?| 良かった…まだ間に合うな」
0x8c000	99	「ふん、安心するのは| 早いよ!| お前ら…でてきな!」
0x8c000	100	「僕達を足止め| しようっていうのか?」
0x8c000	101	「…その割には拿相な| メンツじゃな」
0x8c000	102	「黙れ! アタシはここを| ロンロン様に| 任されてるんだ!@ 傘に代えたって| あんたらを通しゃしないよ!」
0x8c000	103	「言ってくれるじゃない!」
0x8c000	104	「鬼太郎、さっさと倒して| しまおう。ここで時間をかける| 訳にはいかんからの!」
0x8c000	105	「よし、行くぞ、お前達!」
0x8c000	106	「父さん、やっぱりここは| ほうこうと戦った| 場所ですね」
0x8c000	107	「うむ。そうじゃな。| 何もこんな漬け物臭い場所で| 事を起こさんでもいい物を…」
0x8c000	108	「おやおや…| 鬼太郎じゃないか!」
0x8c000	109	「あ…あれは!?」
0x8c000	110	「ロ…ロンロン!| お前さんか!」
0x8c000	111	「まだこんな所にいたのかい?| もうてっきり京都へ| 行っちまったかと思ってたよ!」
0x8c000	112	「く…お前はここに、何をしに| きたんだ!?」
0x8c000	113	「いやあ何、カタキラウワの| 奴を譲ってもらったからさ~。@ もらった奴らの内の半分は| 生き血を取らずに| 残しておいて、@ あれこれ魔法をかけて| なぶり殺してやろうと| 思ったんだが…」
0x8c000	114	「な…!?| そんなこと本気で| 考えているのか?」
0x8c000	115	「いけないかい?| アタシゃ、この日本に| 麌びに来てるんだからさ!」
0x8c000	116	「な…なんという奴じゃ!?」
0x8c000	117	「難しい事なんかドラキュラに| 任せてりゃいいのさ。@ アタシゃ、おもしろおかしく| 生きていられりゃ| それで満足なのさ」
0x8c000	118	「お前は自分の楽しみの為に| 他の妖怪を傷つけたり殺したり| するっていうのか!?」
0x8c000	119	「そうさ……面当そうだから| アンタ達とも戦うけど| できれば手短に願いたいねえ…@ 小さな村を| 近所にみつけたんだ。| カタキラウワ達がいないんなら…@ はやくすませて…あの村を| 魔法で派手に焼き尽くして| 麌びたいんだからね!」
0x8c000	120	「…せない」
0x8c000	121	「え…?| なんだって?」
0x8c000	122	「そんな事…させない。| 絶対にさせないぞ!」
0x8c000	123	「うむ。お前のような| 奴に日本を荒させるなど| 言語同断じゃ! 覚梧せい!」
0x8c000	124	「おやおや…勇ましい事で。| じゃあ…そろそろやるかい!」
0x8c000	125	「ロンロン、覚梧するとよ!」
0x8c000	126	「ナマイキお言いでないよ、| このフンドシ風情が!」
0x8c000	127	「フ…フンドシ?| むか~!@ 言ってはならんことを| 言ったでごわすな!| もう許さんとよ!」
0x8c000	128	「そんな…アタシの| おニューの杖が!?」
0x8c000	129	「どうでごわす!| おいどんの〝もめん切り"の| 切れ味は!」
0x8c000	130	「やった! 一反木綿!」
0x8c000	131	「これで奴ももう| 悪さできまいて!」
0x8c000	132	「畜生…| 畜生畜生畜生畜生畜生畜生~!| もう許さないよ!」
0x8c000	133	「まいった、降参だよ!」
0x8c000	134	「降参だって…?| なんだ、案外だらしのない| 奴だな…」
0x8c000	135	「そりゃそうさ、何てったって| アタシゃ〝か弱いレディー"| なんだからね!」
0x8c000	136	(やれやれ…つっこむ気も| 起きんわい!)
0x8c000	137	「それじゃ、アタシはこれで…」
0x8c000	138	「待て、ロンロン!」
0x8c000	139	「鬼太郎…去る女は追わない| 方がいいよ。〝男の格"が| 下がっちまうからね!」
0x8c000	140	「な…」
0x8c000	141	「じゃあね…バイバイ、| 鬼太郎~~!」
0x8c000	142	「いっちゃったか…」
0x8c000	143	「今の奴で全部の様じゃな」
0x8c000	144	「ふう…つかれました」
0x8c000	145	「ここまでくれば安心だ…| ありがとよ!」
0x8c000	146	「助かったぜ…悪いが| 一足先に失礼させてもらう!」
0x8c000	147	「なんとか逃げられそうだ…| すまない、恩に着るぜ!」
0x8c000	148	「うぎゃあああ~!」
0x8c000	149	「あ! しまった!」
0x8c000	150	「ぐお…まだ…まだあ!」
0x8c000	151	「うん? 何処に消えやがった!?」
0x8c000	152	「鬼太郎。彼は最後の力を| 振り絞って身を隠したようじゃ。@ じゃが、酷い傷を負った筈、| 急いで戦いを終わらせて| 手当してやらんと…!」
0x8c000	153	「そ、そうですね…わかりました!」
0x8c000	154	「ち、畜生~! こうなったら」
0x8c000	155	「地面の中に隠れたおったのか?」
0x8c000	156	「彼も怪我が酷いはず。| 後で見てやらないと…」
0x8c000	157	「ち、ちくしょ~~!」
0x8c000	158	「あ!?」
0x8c000	159	「自力でどこかに隠れたようじゃ。| やれやれ、結局誰一人きちんと| 助けられなんだか…」
0x8c000	1024	開癸中
0x8e800	0	「なんだって!| 鬼太郎の奴が生きてるって| いうのかい!?」
0x8e800	1	「あ、ああ。@ ロンロンの手下共の報告に| よると…奴らの船がまっすぐ| こちらに向かっているそうだ」
0x8e800	2	「ぬぬぬ…悪運の強い連中だね。| 奴らが油断した所を| 幡破すればと思ったんだが…@ それにしても変だね…| あの偽妖怪樹の幡癸力は奴らを| 殺すのに充分な筈だけど…」
0x8e800	3	「………………」
0x8e800	4	「あんた…まさかあの中に| なんか余計な物| いれたんじゃないだろうね?」
0x8e800	5	「よ…余計な物なんか| 入れてないさ! ただ…」
0x8e800	6	「ただ…?| お前! やっぱり何か| 変な事したんだろ!」
0x8e800	7	「い、いや俺は…その…」
0x8e800	8	「う…うう~ん!」
0x8e800	9	「目が覚めたか?」
0x8e800	10	「げげげ!| き…鬼太郎~!?」
0x8e800	11	「あれ? 俺…どうして| お前達と一緒にいるんだ…?| ここは……? いててて…!」
0x8e800	12	「憶えとらんのか? お前、あの| 偽妖怪樹の中に入れられて…| 幡破されたんじゃぞ」
0x8e800	13	(あれ…俺、どうなったんだっけ?| 確か…ペナンガランとか| いう奴に連れて行かれて…)
0x8e800	14	「ちょっと聞いてんの!?| アタイ達が運んで手当して| あげたんだからね!@ ちょっとは感謝しなさいよ!」
0x8e800	15	「おお! 思い出したぜ!」
0x8e800	16	「なんだって!?| あの偽妖怪樹の中に| ねずみ男を!?」
0x8e800	17	「あ…ああ、なんでも| 奴の腹の中にはすごい殺傷力を| 持った引火性のガスがあるとか…@ あの中に入れておけば、| 少しは幡癸力の| 足しになるかと思ったんだ!」
0x8e800	18	「なんて事してくれたんだい…@ せっかくあの中にため込んだ| 純度の高い霊気エネルギーが| 台無しじゃないか!@ 鬼太郎達をおびき出して| 皆殺しにするつもりが…| 全部パーだよ!」
0x8e800	19	「う…そ、そうか。すまん!」
0x8e800	20	「しくじった様だな…」
0x8e800	21	「ら…ラ<87>セーヌ殿!」
0x8e800	22	「こんな事だろうと思ったわ。| やはり俺が出ねば| ならぬようだな」
0x8e800	23	「そこにいるのは| ラ<87>セーヌかい…?」
0x8e800	24	「これはこれは妖怪樹のおばさま…| いかがですかな?| 妖怪血漬のお味は…?」
0x8e800	25	「悪くない…私の身体に| 生気が…青春が帰って来る| のを感じるぞ…」
0x8e800	26	「それは結構…」
